seq_id,ct10_id,municipal,nhd,county,years,pop,fi_p,unemp_p,pov_p,mhi,aa_p,lat_p,homeown_p,fi_num,snapbelowp,snapabovep,cost_index,short_week,short_year,weightcost,meal_gap,omad_goal,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
885,25023507104,Duxbury,,Plymouth,2015,5521,6.8,7.7,3.3,120938,0.5,0,88.9,380,59.5,40.5,1.211,21.04,240000,3.56,67300,22400,1,5385,1926,0,18,0.0033426,0,0,0,0,0,0,3.3,148109,1,1,1,1,1,0,0,0,4243.406813,5070.556945,4243.406813,128.1963942,189.346543,128.1963942,5070.556945,0.941607604,189.346543,0.035161846,1464.556847,0.271969702,722.116506,0.134097773,4917.846953,0.913249202,19.44440735,0.003610846,64.14789904,0.01191233,2.000000018,0.000371402,6.680550845,0.001240585,60.43714229,0.011223239,47.76385686,0.008869797,30.06281524,0.015608938,60.83241522,0.031584847,4243.406813,0.788004979,128.1963942,0.023806201,1260.884784,0.234147592,529.0727137,0.098249343,4127.569397,0.766493853,11.71033061,0.00217462,57.61390477,0.010698961,2.000000018,0.000371402,5.999999934,0.001114206,38.51318832,0.007151938,33.71401974,0.006260728,17.30260585,0.0089837,49.45308493,0.025676576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,1518,823,5221,22,68,2,7,65,50,37,65
886,25023508101,Pembroke,,Plymouth,2015,6714,6.4,4.4,4,92455,3.1,5.5,76.2,430,59.5,40.5,1.211,21.04,274000,3.56,77100,25700,1,6708,2386,0,4,0.0005963,0,0,0,0,0,0,4.2,100591,1,1,1,1,1,0,0,0,4075.958068,6262.586812,4075.958068,636.9469712,972.5547638,636.9469712,6262.586812,0.933599704,972.5547638,0.144984312,1618.966472,0.241348609,683.8125435,0.101939854,6044.863819,0.901142489,30.07381991,0.004483277,94.23260939,0.014047795,0,0,7.393006427,0.001102118,86.02353676,0.012824022,68.67056525,0.010237115,35.501091,0.014878915,144.9863344,0.060765438,4075.958068,0.607626426,636.9469712,0.094953335,1071.399192,0.159719617,418.7257241,0.062421843,3947.498829,0.588476272,12.21011952,0.001820232,64.01823535,0.009543565,0,0,6.009333933,0.000895846,46.22152445,0.006890508,46.81574395,0.006979091,17.06448459,0.007151921,93.76558234,0.039298232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,1745,723,6466,34,100,0,8,100,73,48,154
887,25023508102,Pembroke,,Plymouth,2015,5152,7.2,6.9,5.8,82000,1.2,3,89.2,370,59.5,40.5,1.211,21.04,237000,3.56,66500,22200,1,5098,1870,0,0,0,0,0,0,0,0,0,4.1,105707,1,1,1,1,1,0,0,0,3270.923241,4423.735574,3270.923241,509.4286609,741.2636615,509.4286609,4423.735574,0.867739422,741.2636615,0.145402837,1095.160572,0.214821611,460.509393,0.090331383,4293.497737,0.842192573,29.37552399,0.005762166,17.51943148,0.00343653,1.000000002,0.000196155,12.7009872,0.002491367,69.64188385,0.013660628,43.52566632,0.008537793,76.72675758,0.041030352,69.88888077,0.037373733,3270.923241,0.64160911,509.4286609,0.09992716,759.5643109,0.148992607,356.8847927,0.070004863,3162.96939,0.620433384,27.55018886,0.005404117,10.11453739,0.001984021,0,0,11.99302479,0.002352496,58.29609945,0.011435092,34.11437188,0.006691717,54.06490575,0.028911714,52.87821106,0.028277118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,1285,553,4943,31,26,1,16,81,56,94,81
888,25023508200,Pembroke,,Plymouth,2015,6215,6,6.7,4.4,98482,0,1.7,94.5,370,59.5,40.5,1.211,21.04,238000,3.56,66900,22300,0,6031,2042,0,82,0.0135964,0,0,0,0,0,0,4.1,110521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5818.170829,0.964710799,841.69362,0.139561204,1594.05273,0.264309854,686.2578858,0.113788408,5655.960122,0.937814645,43.67964314,0.007242521,43.35928616,0.007189402,1.999999968,0.00033162,3.303066336,0.000547681,69.86871131,0.01158493,60.4139187,0.010017231,52.51378752,0.02571684,111.3724664,0.054540875,4989.446659,0.827300059,787.9029208,0.130642169,1382.425655,0.229219973,585.3909149,0.097063657,4849.076589,0.804025301,37.89778901,0.006283832,34.79855327,0.005769947,1.819194436,0.000301641,1.198889768,0.000198788,64.65563101,0.010720549,43.97660412,0.00729176,36.00734291,0.017633371,94.57685864,0.046315798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,1640,725,5865,44,44,2,5,71,64,58,114
889,25023509101,Kingston,,Plymouth,2015,6876,9.3,9,8.5,97857,1.1,2.8,83,640,59.5,40.5,1.211,21.04,408000,3.56,114700,38200,1,6947,2357,0,217,0.0312365,0,0,0,0,1,0,7.2,116019,1,1,1,1,1,0,0,1,6029.669595,6895.199793,6029.669595,1050.819514,1236.446581,1050.819514,6895.199793,0.992543514,1236.446581,0.17798281,1961.291338,0.282322058,978.7179232,0.140883536,6611.375277,0.951687819,77.55971414,0.01116449,70.45762267,0.010142165,1.000000039,0.000143947,6.999999959,0.001007629,127.8072016,0.018397467,84.94500318,0.012227581,114.3164875,0.048500843,126.3880207,0.05362241,6029.669595,0.867953015,1050.819514,0.151262346,1705.343839,0.245479176,901.3669699,0.129749096,5799.586904,0.834833296,54.61133499,0.007861139,61.7847812,0.008893736,1.000000039,0.000143947,5.755274184,0.000828455,106.9313143,0.015392445,77.19521931,0.011112022,106.1377749,0.045030876,110.0826215,0.046704549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,1976,982,6661,78,72,1,7,128,85,96,124
890,25023509102,Kingston,,Plymouth,2015,6082,8.6,7.8,3.4,77422,3.7,2.3,79.7,520,59.5,40.5,1.211,21.04,334000,3.56,93800,31300,1,5682,2308,0,13,0.0022879,0,0,0,0,1,0,1.3,89102,1,1,1,1,1,0,0,1,3987.899808,5040.923216,3987.899808,476.3206453,675.3335361,476.3206453,5040.923216,0.887174096,675.3335361,0.118854899,1098.040677,0.193248975,798.6904057,0.140565013,4860.637797,0.855444878,42.94253063,0.007557644,39.96424234,0.007033482,0,0,7.000000099,0.001231961,90.37863897,0.015906131,48.50931606,0.008537366,186.6096652,0.080853408,144.5051379,0.062610545,3987.899808,0.701847907,476.3206453,0.083829751,890.5863349,0.156738179,550.5173119,0.096887946,3853.412848,0.67817896,32.3763221,0.00569805,21.95808292,0.003864499,0,0,6.974648127,0.001227499,73.17790843,0.0128789,40.75453767,0.007172569,152.0690687,0.065887811,111.212597,0.048185701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,1221,931,5476,55,44,0,7,100,55,224,167
891,25023510100,Brockton,,Plymouth,2015,4534,9.3,7.9,3,70617,21.9,4.5,91.5,420,59.5,40.5,1.211,21.04,269000,3.56,75600,25200,1,4776,1665,0,0,0,0,0,0,0,0,0,2.7,75990,1,1,1,1,1,0,0,0,1997.217559,3951.226495,1997.217559,317.6150063,661.3931475,317.6150063,3951.226495,0.82730873,661.3931475,0.138482652,851.1303453,0.178209871,494.2827405,0.103493036,2875.606755,0.602095217,725.0929088,0.151820123,70.26690218,0.0147125,0,0,15.6162661,0.003269737,264.6436548,0.055411151,238.8326609,0.050006839,40.59975006,0.024384234,98.30950268,0.059044746,1997.217559,0.418177881,317.6150063,0.066502305,427.4063054,0.089490432,260.552123,0.054554465,1523.920967,0.31907893,317.6067234,0.06650057,25.98149286,0.005440011,0,0,8.353470412,0.001749052,121.3549005,0.025409318,99.60287328,0.020854873,18.15750905,0.010905411,50.87912522,0.030558033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,1051,578,3283,974,90,0,30,399,322,54,116
892,25023510200,Brockton,,Plymouth,2015,7017,12,7.5,10.3,61358,31.6,17.7,66.7,840,59.5,40.5,1.211,21.04,538000,3.56,151000,50300,1,5964,2095,0,0,0,1,1,1,1,1,1,17,65348,1,1,1,1,1,0,0,1,1194.640775,4625.158119,1194.640775,339.3185323,1450.76185,339.3185323,4625.158119,0.775512763,1450.76185,0.243253161,1153.31366,0.193379219,580.1961968,0.097283065,2743.624819,0.460030989,1116.755367,0.187249391,121.9381217,0.020445694,1.000000026,0.000167673,21.16287588,0.003548437,620.6769463,0.104070581,340.3501026,0.057067422,225.1974815,0.107492831,367.5538612,0.175443371,1194.640775,0.200308648,339.3185323,0.056894455,286.6101544,0.048056699,154.3630276,0.025882466,819.6769897,0.137437456,238.781968,0.040037218,41.78553383,0.007006293,0.7996279,0.000134076,6.764147892,0.001134163,86.83251768,0.014559443,60.65311418,0.010169872,21.87530756,0.010441674,92.41824065,0.044113719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,1539,676,3300,1575,168,1,23,897,487,359,498
893,25023510300,Brockton,,Plymouth,2015,3971,26.7,14.1,24.9,34545,56.2,14.3,29.3,1060,59.5,40.5,1.211,21.04,677000,3.56,190100,63400,1,3798,1367,0,35,0.0092154,0,1,0,1,1,1,26.1,47500,0,1,0,1,0,0,0,1,0,2840.841693,0,0,1328.120309,0,2840.841693,0.747983595,1328.120309,0.349689392,840.7407287,0.221364068,303.5937053,0.079935151,748.7319412,0.197138478,1187.741623,0.312728179,108.2035341,0.028489609,2.356463507,0.000620449,9.745949032,0.002566074,784.0621568,0.2064408,295.8606664,0.07789907,315.5603268,0.230841497,350.7347233,0.256572585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1141,351,1005,1533,111,5,10,1134,455,423,501
894,25023510400,Brockton,,Plymouth,2015,3238,25.9,8.1,25,33205,62.4,6,30.8,840,59.5,40.5,1.211,21.04,535000,3.56,150400,50100,1,3706,1118,0,76,0.0205073,0,0,0,0,0,1,20.5,33188,0,0,0,0,0,0,0,0,0,395.724339,0,0,168.5917406,0,395.724339,0.106779368,168.5917406,0.045491565,126.4477745,0.034119745,29.50242719,0.00796072,111.0249057,0.02995815,148.877395,0.04017199,3.819114298,0.001030522,0,0,2.343894422,0.000632459,129.6590309,0.034986247,56.99055076,0.015377914,42.8597995,0.038336136,48.58069283,0.043453214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,1150,234,929,1488,61,4,20,1204,573,344,424
895,25023510501,Brockton,,Plymouth,2015,2636,13.7,4.7,10.5,54911,27.3,1.3,64.7,360,59.5,40.5,1.211,21.04,231000,3.56,64800,21600,1,3358,1183,0,113,0.033651,0,1,0,0,0,1,14.4,59896,0,1,0,1,0,0,0,0,0,913.9370018,0,0,308.8785865,0,913.9370018,0.272167064,308.8785865,0.091982902,173.1410577,0.051560768,182.7364763,0.054418248,605.5231028,0.180322544,229.998475,0.068492697,6.306300204,0.001877993,0,0,3.708211136,0.001104292,68.40091275,0.020369539,29.59976437,0.008814701,32.17911872,0.027201284,58.63624022,0.049565714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,813,478,1714,1087,76,0,11,470,237,91,198
896,25023510502,Brockton,,Plymouth,2015,5232,23.1,11.2,18.2,36236,52.2,6.1,45.7,1210,59.5,40.5,1.211,21.04,772000,3.56,216700,72200,1,5796,2696,0,7,0.0012077,0,1,0,1,1,1,10.3,61042,0,1,0,1,0,0,0,1,0,3239.26445,0,0,1237.455696,0,3239.26445,0.558879305,1237.455696,0.213501673,737.238695,0.127197842,603.6686406,0.10415263,1422.921756,0.245500648,1196.309996,0.206402691,119.0082005,0.020532816,2.279583272,0.000393303,12.45129026,0.002148256,486.2936537,0.083901597,286.0576201,0.049354317,308.649749,0.114484328,370.7733745,0.137527216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,1329,935,2582,2153,172,4,22,863,521,585,626
897,25023510503,Brockton,,Plymouth,2015,4616,24.7,12.3,25.8,42214,43.9,9.4,35.2,1140,59.5,40.5,1.211,21.04,728000,3.56,204400,68100,1,4296,1682,0,249,0.0579609,0,1,0,0,0,1,19.5,47778,0,1,0,1,0,0,0,0,411.0798965,1601.909536,411.0798965,93.13230731,523.4415312,93.13230731,1601.909536,0.37288397,523.4415312,0.121843932,332.8295031,0.077474279,302.8689382,0.070500218,1100.088879,0.25607283,329.6836468,0.076742003,42.45978024,0.009883562,0,0,1.469326019,0.000342022,128.2079245,0.029843558,72.4199123,0.016857521,38.55957247,0.022924835,139.8186169,0.083126407,411.0798965,0.095688989,93.13230731,0.021678842,86.32529583,0.020094343,84.58507268,0.019689263,341.3288747,0.079452718,47.79539664,0.011125558,6.078519426,0.001414925,0,0,0,0,15.87710933,0.003695789,9.702466147,0.002258488,0,0,34.2063746,0.020336727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,1083,719,2172,1424,110,1,7,582,290,244,378
898,25023510600,Brockton,,Plymouth,2015,2935,8.6,4.8,1,81413,34.3,4.7,90,250,59.5,40.5,1.211,21.04,161000,3.56,45300,15100,1,2857,989,0,145,0.0507525,0,0,0,0,0,0,6.3,86667,1,1,1,1,1,0,0,0,539.5698149,1998.505357,539.5698149,62.35594535,231.5452542,62.35594535,1998.505357,0.69951185,231.5452542,0.081044891,398.7149263,0.139557202,417.4466274,0.146113625,1485.560586,0.519972204,312.318961,0.109317102,79.51025206,0.02782998,0,0,2.629688048,0.000920437,118.4858688,0.041472128,87.3328217,0.030568016,9.766588898,0.009875216,11.32652964,0.011452507,539.5698149,0.188858878,62.35594535,0.021825672,127.2337083,0.044534025,87.79611161,0.030730176,368.2927539,0.128908909,92.67460107,0.032437732,36.42402576,0.012749046,0,0,0.741189892,0.000259429,41.43724466,0.014503761,21.38288742,0.007484385,4.539642651,0.004590134,2.953272885,0.00298612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,577,576,2150,417,109,0,3,178,131,13,15
899,25023510700,Brockton,,Plymouth,2015,5848,18.9,12.1,21.2,49375,38.6,15.6,61.4,1110,59.5,40.5,1.211,21.04,706000,3.56,198200,66100,1,5656,2038,0,4,0.0007072,0,1,0,1,1,1,19.7,72301,0,1,0,1,0,0,0,1,0,3443.02393,0,0,1175.215443,0,3443.02393,0.608738319,1175.215443,0.20778208,849.6707148,0.150224667,390.60394,0.069060103,1538.421795,0.271998196,1242.823499,0.219735413,164.628344,0.02910685,1,0.000176803,9.123510229,0.001613068,487.0267765,0.086107987,287.6195707,0.050852116,165.0055126,0.080964432,227.3241677,0.111542771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755,1369,671,2787,1830,206,2,13,818,430,234,378
900,25023510800,Brockton,,Plymouth,2015,6602,31.6,16.5,36.7,37052,62.5,14.6,25.8,2090,59.5,40.5,1.211,21.04,1332000,3.56,374100,124700,1,6339,2030,0,78,0.0123048,0,1,0,1,1,1,39.9,29393,0,1,0,1,0,0,0,1,0,1701.476135,0,0,1110.149194,0,1701.476135,0.268413967,1110.149194,0.175130019,459.5369207,0.072493598,119.8930817,0.018913564,453.5282775,0.071545713,738.5576945,0.116510127,51.8767527,0.008183744,0.026472906,4.18E-06,10.70663268,0.00168901,446.7802989,0.070481196,211.9492436,0.033435754,102.9169793,0.050698019,240.4014356,0.118424352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3975,1905,459,1408,2923,128,9,24,1847,827,381,793
901,25023510900,Brockton,,Plymouth,2015,2380,51.4,34.7,67.3,12142,59,9.6,1.7,1220,59.5,40.5,1.211,21.04,781000,3.56,219400,73100,1,2531,1022,0,301,0.1189253,0,0,0,0,0,1,65.1,15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923,678,342,745,981,23,3,19,760,406,567,730
902,25023511000,Brockton,,Plymouth,2015,3251,34.5,26.5,32.3,42010,57.8,8.6,43.1,1120,59.5,40.5,1.211,21.04,716000,3.56,201100,67000,1,3040,1001,0,6,0.0019737,0,1,0,0,0,1,25.7,52917,0,1,0,1,0,0,0,0,0,1451.775715,0,0,718.2110197,0,1451.775715,0.477557801,718.2110197,0.236253625,451.0939899,0.148386181,102.8893097,0.033845168,491.1939561,0.161576959,478.8668406,0.157521987,6.546880323,0.002153579,0.523290336,0.000172135,8.069685169,0.002654502,466.5750894,0.153478648,234.9784072,0.077295529,88.03142884,0.087943485,142.2292867,0.1420872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,922,191,1028,1061,29,5,23,894,465,203,342
903,25023511100,Brockton,,Plymouth,2015,5433,14.9,13.5,11.4,68087,30.5,6.5,90,810,59.5,40.5,1.211,21.04,517000,3.56,145200,48400,1,5291,1805,0,8,0.001512,0,1,0,0,0,1,10.9,73915,0,1,0,1,0,0,0,0,52.48416781,4215.556026,52.48416781,18.19258642,964.7274068,18.19258642,4215.556026,0.796740886,964.7274068,0.182333662,993.1744603,0.187710161,560.8963029,0.106009507,2719.679427,0.514019926,1025.370022,0.193795128,90.1702224,0.017042189,0,0,13.84938625,0.002617537,366.4869709,0.069266107,291.7047076,0.055132245,34.6589867,0.019201655,317.5671757,0.175937493,52.48416781,0.009919518,18.19258642,0.003438402,12.64881176,0.002390628,7.279876292,0.001375898,44.52292681,0.008414842,2.720135704,0.000514106,2.152067624,0.000406741,0,0,0.5871737,0.000110976,2.501863301,0.000472853,2.185210899,0.000413005,0.598705463,0.000331693,4.060727283,0.00224971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,1247,684,3305,1333,115,0,16,522,380,46,384
904,25023511200,Brockton,,Plymouth,2015,5437,23.1,17.2,14.5,45244,49.2,10.2,55,1260,59.5,40.5,1.211,21.04,802000,3.56,225200,75100,1,4849,1803,0,106,0.0218602,0,1,0,0,0,1,16.5,55610,0,1,0,1,0,0,0,0,0.008965561,1464.019326,0.008965561,0.003688955,642.7018648,0.003688955,1464.019326,0.301921907,642.7018648,0.132543177,402.9249462,0.083094441,161.1466884,0.033232973,685.7739747,0.141425856,426.1060732,0.087875041,12.17434733,0.002510692,0,0,3.655849505,0.000753939,336.3090823,0.069356379,207.10003,0.042709843,85.97005074,0.04768167,164.2307035,0.091087467,0.008965561,1.85E-06,0.003688955,7.61E-07,0.00149426,3.08E-07,0.00149426,3.08E-07,0.008965561,1.85E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.001776476,9.85E-07,0.000927032,5.14E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1232,713,2508,1353,59,0,9,920,554,467,581
905,25023511301,Brockton,,Plymouth,2015,5485,21.4,15,16.2,51795,44.3,10.4,56.2,1170,59.5,40.5,1.211,21.04,749000,3.56,210500,70200,1,5334,1698,0,159,0.0298088,0,1,0,0,0,1,13.3,48154,0,1,0,1,0,0,0,0,0,3873.078369,0,0,1309.429949,0,3873.078369,0.72611143,1309.429949,0.24548743,1033.221275,0.193704776,460.8471188,0.086398035,1789.849215,0.335554783,1212.264518,0.227271188,63.84697822,0.011969812,6,0.001124859,15.66553453,0.002936921,785.4521128,0.147253864,387.3481324,0.072618697,94.77583413,0.055816157,321.7695264,0.189499132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,1471,597,2299,1714,92,6,21,1202,609,224,466
906,25023511302,Brockton,,Plymouth,2015,3600,13.3,10.1,12.9,71118,32.4,15.9,75.6,480,59.5,40.5,1.211,21.04,306000,3.56,85900,28600,1,3531,1192,0,5,0.001416,0,0,0,0,1,0,14.4,81463,1,1,1,1,1,0,0,1,564.0263584,3222.675357,564.0263584,56.28698513,900.9574687,56.28698513,3222.675357,0.912680645,900.9574687,0.255156462,899.2347574,0.25466858,345.6950168,0.097902865,1761.214045,0.498786192,972.7089071,0.275476892,23.8752987,0.006761625,0,0,15.74121405,0.004458005,449.1358641,0.127197922,330.9275417,0.093720629,103.30587,0.086665998,222.2534515,0.186454238,564.0263584,0.159735587,56.28698513,0.015940806,130.052525,0.036831641,70.21695203,0.019885854,352.8590062,0.099931749,160.5978181,0.045482248,0.636345357,0.000180217,0,0,0.876918539,0.000248348,49.05626596,0.013893023,49.07604188,0.013898624,6.136211676,0.005147829,36.87614446,0.030936363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,968,372,1940,1057,25,0,17,492,362,118,262
907,25023511400,Brockton,,Plymouth,2015,4043,23.4,12.8,15,42522,53.7,7.5,41.3,950,59.5,40.5,1.211,21.04,604000,3.56,169600,56500,1,3716,1206,0,0,0,0,0,0,0,0,1,14.5,44826,0,0,0,0,0,0,0,0,0,76.69723034,0,0,24.47218037,0,76.69723034,0.020639728,24.47218037,0.006585624,17.49989319,0.004709336,9.554080844,0.002571066,35.67193937,0.009599553,26.40601301,0.007106031,0,0,0,0,0,0,14.6192764,0.003934143,7.897734046,0.002125332,4.427988499,0.003671632,12.44092369,0.010315857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,1068,245,1088,1396,67,1,10,1154,530,186,432
