County,Inspection_Grade,Inspection Date,Owner_Name,Trade_Name,Street,City,State Code,Zip_Code,Deficiency Number,Deficiency Description,Location 1
New York,C,9/13/18,KING CHONG FOOD MARKET INC,KING CHONG FOOD MARKET,337 GRAND ST,NEW YORK,NY,10002,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","337 GRAND ST
NEW YORK, NY 10002
(40.717012, -73.990118)"
New York,C,11/26/18,JUICE PRESS LLC THE,JUICE PRESS 24,375 HUDSON ST,NEW YORK,NY,10014,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","375 HUDSON ST
NEW YORK, NY 10014
(40.728415, -74.007132)"
New York,C,8/17/18,MOE GOURMET DELI CORP,MOE GOURMET DELI,2911 FREDERICK DOUGLASS BLVD ,NEW YORK,NY,10039,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","2911 FREDERICK DOUGLASS BLVD
NEW YORK, NY 10039
(40.828615, -73.937699)"
New York,B,3/14/18,MAJESTY PROPERTIES INC,MAJESTY MINI MARKET,157 BROOME STREET,NEW YORK,NY,10002,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","157 BROOME STREET
NEW YORK, NY 10002
(40.716604, -73.985236)"
New York,C,10/1/18,OCEAN DELI CORP,OCEAN DELI,1990 LEXINGTON AVE,NEW YORK,NY,10035,06B,Potentially hazardous foods are not stored at safe temperatures,"1990 LEXINGTON AVE
NEW YORK, NY 10035
(40.802079, -73.93909)"
New York,C,5/2/18,NEW GREEN EMPORIUM CORP,NEW GREEN EMPORIUM,791 8TH AVE,NEW YORK,NY,10019,03C,Food handlers do not wash hands thoroughly after contaminating them,"791 8TH AVE
NEW YORK, NY 10019
(40.761213, -73.986903)"
New York,C,11/7/18,NAMDOR INC,GRISTEDES 601,2704 BROADWAY #,NEW YORK,NY,10025,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","2704 BROADWAY
NEW YORK, NY 10025
(40.799259, -73.968342)"
New York,B,10/2/18,SARH DELI GROCERY INC,SARH DELI GROCERY,201 W 131ST ST,NEW YORK,NY,10027,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","201 W 131ST ST
NEW YORK, NY 10027
(40.812957, -73.946039)"
New York,C,11/5/18,LEXINGTON FRESH FARM INC,SMILEYS,802 LEXINGTON AVE ,NEW YORK,NY,10065,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","802 LEXINGTON AVE
NEW YORK, NY 10065
(40.763987, -73.966902)"
New York,C,9/20/18,PRAMUKH DELI & GROCERY INC,HAHA FRESH,195 9TH AVE,NEW YORK,NY,10011,06B,Potentially hazardous foods are not stored at safe temperatures,"195 9TH AVE
NEW YORK, NY 10011
(40.745819, -74.001803)"
New York,B,6/11/18,YABAI IBRAHIM M,MANHATTAN AVE FOOD MART,507 MANHATTAN AVE,NEW YORK,NY,10027,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","507 MANHATTAN AVE
NEW YORK, NY 10027
(40.80833, -73.954415)"
New York,C,6/27/18,SEVEN SEAS 49TH ST LLC,FOOD EMPORIUM THE,810 8TH AVE #,NEW YORK,NY,10019,04C,"Ready-to-eat foods are subjected to cross contamination from raw foods, or cross contamination between species is likely to occur","810 8TH AVE
NEW YORK, NY 10019
(40.762053, -73.986284)"
New York,C,6/27/18,SEVEN SEAS 49TH ST LLC,FOOD EMPORIUM THE,810 8TH AVE #,NEW YORK,NY,10019,07C,Other potentially hazardous foods requiring cooking are not heated to and/or held at required temperatures,"810 8TH AVE
NEW YORK, NY 10019
(40.762053, -73.986284)"
New York,C,8/3/18,STILE STEVEN,STEVEN STILE FRMRS MRKT,352 W 52ND ST  ,NEW YORK,NY,10019,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","352 W 52ND ST
NEW YORK, NY 10019
(40.764263, -73.986903)"
New York,C,8/3/18,STILE STEVEN,STEVEN STILE FRMRS MRKT,352 W 52ND ST  ,NEW YORK,NY,10019,02D,Other adulterated / unfit foods or ingredients,"352 W 52ND ST
NEW YORK, NY 10019
(40.764263, -73.986903)"
New York,B,11/9/18,J&B MEAT MARKET INC,SHOP FAIR,42 AVENUE C,NEW YORK,NY,10009,06B,Potentially hazardous foods are not stored at safe temperatures,"42 AVENUE
NEW YORK, NY 10009
(40.72286, -73.98282)"
New York,C,10/2/18,NEW YORK SPRMRKT E BROADWAY INC,NEW YORK SUPERMARKET,75 E BROADWAY,NEW YORK,NY,10002,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","75 E BROADWAY
NEW YORK, NY 10002
(40.713715, -73.994064)"
New York,C,7/9/18,SOHO GARDEN INC,SOHO GARDEN,40 PRINCE ST,NEW YORK,NY,10012,06B,Potentially hazardous foods are not stored at safe temperatures,"40 PRINCE ST
NEW YORK, NY 10012
(40.723233, -73.995393)"
New York,C,9/25/18,SPICES & GROCERY INC,SPICES & GROCERY,135 E 28TH STREET,NEW YORK,NY,10016,04C,"Ready-to-eat foods are subjected to cross contamination from raw foods, or cross contamination between species is likely to occur","135 E 28TH STREET
NEW YORK, NY 10016
(40.742621, -73.982402)"
New York,C,4/25/18,LOME LLC,LOME,1580 PARK AVENUE ,NEW YORK,NY,10029,05B,Critical Processing or Salvaging Parameters are not met,"1580 PARK AVENUE
NEW YORK, NY 10029
(40.796807, -73.945259)"
New York,C,9/6/18,HONG YIK FOOD MARKET INC,HONG YIK FOOD MARKET,143B MOTT ST #B,NEW YORK,NY,10013,06B,Potentially hazardous foods are not stored at safe temperatures,"143B MOTT ST
NEW YORK, NY 10013
(40.718726, -73.996613)"
New York,C,4/9/18,HUDSON & CHARLES INC,HUDSON & CHARLES,524 HUDSON ST,NEW YORK,NY,10014,05B,Critical Processing or Salvaging Parameters are not met,"524 HUDSON ST
NEW YORK, NY 10014
(40.733944, -74.006246)"
New York,C,9/26/18,PST HEALTH LLC,LIFETHYME NATURAL MARKE,410 AVENUE OF THE AMERICAS,NEW YORK,NY,10011,03E,"Employees handling exposed, ready-to-eat foods without an acceptable protective barrier","410 AVENUE
NEW YORK, NY 10011
(40.760154, -73.97195)"
New York,C,5/7/18,NAMDOR INC,GRISTEDES 512,1208 1ST AVE #,NEW YORK,NY,10065,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","1208 1ST AVE
NEW YORK, NY 10065
(40.763601, -73.959062)"
New York,B,11/8/18,RUCHIKA ENTERPRISES INC,7-ELEVEN STORE# 33616B,1594 YORK AVE #,NEW YORK,NY,10028,08A,Potentially hazardous foods are being kept below 135?F during hot-holding (rare roast beef may be served at 130?F or above),"1594 YORK AVE
NEW YORK, NY 10028
(40.774701, -73.94803)"
New York,C,9/25/18,SPICES & GROCERY INC,SPICES & GROCERY,135 E 28TH STREET,NEW YORK,NY,10016,06B,Potentially hazardous foods are not stored at safe temperatures,"135 E 28TH STREET
NEW YORK, NY 10016
(40.742621, -73.982402)"
New York,C,11/9/18,RUSS&DAUGHTERS LLC,RUSS&DAUGHTERS,179 E HOUSTON ST,NEW YORK,NY,10002,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","179 E HOUSTON ST
NEW YORK, NY 10002
(40.722727, -73.988205)"
New York,B,10/6/17,NEW D&M MEAT INC,DELUXE MEAT MARKET,81 ELIZABETH ST,NEW YORK,NY,10013,06B,Potentially hazardous foods are not stored at safe temperatures,"81 ELIZABETH ST
NEW YORK, NY 10013
(40.718024, -73.996085)"
New York,B,9/13/18,MADINA DELI SHOP INC,MADINA DELI SHOP,402 E 11TH STREET,NEW YORK,NY,10009,06B,Potentially hazardous foods are not stored at safe temperatures,"402 E 11TH STREET
NEW YORK, NY 10009
(40.7293, -73.983813)"
New York,C,9/17/18,HUNG KEE FOOD MARKET INC,HUNG KEE FOOD MARKET,214 CANAL ST,NEW YORK,NY,10013,06B,Potentially hazardous foods are not stored at safe temperatures,"214 CANAL ST
NEW YORK, NY 10013
(40.717467, -73.999183)"
New York,C,10/23/17,M A FOOD MARKET INC,M A FOOD MARKET,481 AMSTERDAM AVE,NEW YORK,NY,10024,04C,"Ready-to-eat foods are subjected to cross contamination from raw foods, or cross contamination between species is likely to occur","481 AMSTERDAM AVE
NEW YORK, NY 10024
(40.785847, -73.976366)"
New York,B,11/9/18,HOMADI FOOD CORP,HOMADI FOOD,409 EAST 116 STREET,NEW YORK,NY,10029,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","409 EAST 116 STREET
NEW YORK, NY 10029
(40.795762, -73.934837)"
New York,B,12/3/18,HARLEM HEALTH FOOD GOURMET DELI I,HARLEM HEALTH FOOD GOUR,2339 1ST AVENUE,NEW YORK,NY,10035,06B,Potentially hazardous foods are not stored at safe temperatures,"2339 1ST AVENUE
NEW YORK, NY 10035
(40.798483, -73.933594)"
New York,B,6/19/18,GREEN STOP DELI INC,GREEN STOP DELI,1477 AMSTERDAM AVE,NEW YORK,NY,10027,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","1477 AMSTERDAM AVE
NEW YORK, NY 10027
(40.817488, -73.953271)"
New York,C,10/1/18,OCEAN DELI CORP,OCEAN DELI,1990 LEXINGTON AVE,NEW YORK,NY,10035,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","1990 LEXINGTON AVE
NEW YORK, NY 10035
(40.802079, -73.93909)"
New York,C,6/27/18,SEVEN SEAS 49TH ST LLC,FOOD EMPORIUM THE,810 8TH AVE #,NEW YORK,NY,10019,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","810 8TH AVE
NEW YORK, NY 10019
(40.762053, -73.986284)"
New York,C,6/27/18,SEVEN SEAS 49TH ST LLC,FOOD EMPORIUM THE,810 8TH AVE #,NEW YORK,NY,10019,06A,Potentially hazardous foods are not cooled by an approved method where the product temperature can be reduced to 70?F or less within two hours and 41?F or less within an additional 4 hours,"810 8TH AVE
NEW YORK, NY 10019
(40.762053, -73.986284)"
New York,C,9/4/18,SINGAPORE MALAYSIA BEEF JERKY INC,MALAYSIA BEEF JERKY,95A ELIZABETH ST,NEW YORK,NY,10013,04C,"Ready-to-eat foods are subjected to cross contamination from raw foods, or cross contamination between species is likely to occur","95A ELIZABETH ST
NEW YORK, NY 10013
(40.718415, -73.995876)"
New York,C,10/30/18,MORNINGSIDE SUPERMARKET CORP,MET FOODS,1316 AMSTERDAM AVE,NEW YORK,NY,10027,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","1316 AMSTERDAM AVE
NEW YORK, NY 10027
(40.812259, -73.957088)"
New York,B,9/27/18,JCS MARKET CORP,JOWNY MARKET,1305 3RD AVE,NEW YORK,NY,10021,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","1305 3RD AVE
NEW YORK, NY 10021
(40.771565, -73.959265)"
New York,C,6/27/18,SEVEN SEAS 49TH ST LLC,FOOD EMPORIUM THE,810 8TH AVE #,NEW YORK,NY,10019,08A,Potentially hazardous foods are being kept below 135?F during hot-holding (rare roast beef may be served at 130?F or above),"810 8TH AVE
NEW YORK, NY 10019
(40.762053, -73.986284)"
New York,C,5/29/18,SEED AND MILL LLC,WHOLE FOODS SEED&MILL,270 GREENWICH ST,NEW YORK,NY,10007,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","270 GREENWICH ST
NEW YORK, NY 10007
(40.715477, -74.011144)"
New York,C,10/9/18,JUNGS DRIED BEEF INC,JUNGS DRIED BEEF,58 MULBERRY ST,NEW YORK,NY,10013,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","58 MULBERRY ST
NEW YORK, NY 10013
(40.715477, -73.999508)"
New York,C,10/23/17,M A FOOD MARKET INC,M A FOOD MARKET,481 AMSTERDAM AVE,NEW YORK,NY,10024,07A,"Poultry, poultry stuffings, stuffed meats, or stuffings containing meat are not heated to 165?F or above","481 AMSTERDAM AVE
NEW YORK, NY 10024
(40.785847, -73.976366)"
New York,C,10/4/18,HONG LI MEAT MARKET INC,HONG LI MEAT MARKET,124 MOTT ST,NEW YORK,NY,10013,05B,Critical Processing or Salvaging Parameters are not met,"124 MOTT ST
NEW YORK, NY 10013
(40.718286, -73.99686)"
New York,B,11/15/18,HUDSON MARKET 303 LLC,HUDSON MARKET,303 10TH AVE,NEW YORK,NY,10001,08A,Potentially hazardous foods are being kept below 135?F during hot-holding (rare roast beef may be served at 130?F or above),"303 10TH AVE
NEW YORK, NY 10001
(40.750595, -74.002082)"
New York,C,9/26/18,PST HEALTH LLC,LIFETHYME NATURAL MARKE,410 AVENUE OF THE AMERICAS,NEW YORK,NY,10011,06B,Potentially hazardous foods are not stored at safe temperatures,"410 AVENUE
NEW YORK, NY 10011
(40.760154, -73.97195)"
New York,C,8/31/18,HEALTH NUTS INC THE,HEALTH NUTS THE,1208 2ND AVE #,NEW YORK,NY,10065,03E,"Employees handling exposed, ready-to-eat foods without an acceptable protective barrier","1208 2ND AVE
NEW YORK, NY 10065
(40.763469, -73.962248)"
New York,C,4/9/18,HUDSON & CHARLES INC,HUDSON & CHARLES,524 HUDSON ST,NEW YORK,NY,10014,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","524 HUDSON ST
NEW YORK, NY 10014
(40.733944, -74.006246)"
New York,B,10/3/18,MODUWA 84 INC,MODUWA 84,1592 YORK AVE,NEW YORK,NY,10028,03C,Food handlers do not wash hands thoroughly after contaminating them,"1592 YORK AVE
NEW YORK, NY 10028
(40.774477, -73.948192)"
New York,C,7/25/18,JYP SEA & SEA CORP,JYP SEA & SEA,310 ST NICHOLAS AVE,NEW YORK,NY,10027,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","310 ST NICHOLAS AVE
NEW YORK, NY 10027
(40.811113, -73.952353)"
New York,C,10/4/18,HONG LI MEAT MARKET INC,HONG LI MEAT MARKET,124 MOTT ST,NEW YORK,NY,10013,08A,Potentially hazardous foods are being kept below 135?F during hot-holding (rare roast beef may be served at 130?F or above),"124 MOTT ST
NEW YORK, NY 10013
(40.718286, -73.99686)"
New York,C,8/30/18,HAPPY JT TRADING INC,71 EAST BROADWAY STORE,71-73 EAST BROADWAY,NEW YORK,NY,10002,06B,Potentially hazardous foods are not stored at safe temperatures,"71 73 EAST
NEW YORK, NY 10002
(40.771825, -73.963418)"
New York,C,6/1/18,SEA BREEZE FISH MARKET INC,SEA BREEZE FISH MARKET,541 9TH AVE,NEW YORK,NY,10018,06B,Potentially hazardous foods are not stored at safe temperatures,"541 9TH AVE
NEW YORK, NY 10018
(40.7573, -73.993437)"
New York,C,10/23/17,M A FOOD MARKET INC,M A FOOD MARKET,481 AMSTERDAM AVE,NEW YORK,NY,10024,06B,Potentially hazardous foods are not stored at safe temperatures,"481 AMSTERDAM AVE
NEW YORK, NY 10024
(40.785847, -73.976366)"
New York,C,11/28/18,RAYS SUPER DELI INC,RAYS SUPER DELI,452 HUDSON ST,NEW YORK,NY,10014,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","452 HUDSON ST
NEW YORK, NY 10014
(40.731398, -74.006651)"
New York,C,11/29/18,MINI DELI OF BIG APPLE INC,MINI DELI,1266 2ND AVE,NEW YORK,NY,10065,04C,"Ready-to-eat foods are subjected to cross contamination from raw foods, or cross contamination between species is likely to occur","1266 2ND AVE
NEW YORK, NY 10065
(40.765111, -73.961037)"
New York,B,10/9/18,GORIS GROCERS MADISON AVE CORP,NYC FRESH MARKET,1660 MADISON AVE,NEW YORK,NY,10029,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","1660 MADISON AVE
NEW YORK, NY 10029
(40.796506, -73.947388)"
New York,C,11/28/18,RAYS SUPER DELI INC,RAYS SUPER DELI,452 HUDSON ST,NEW YORK,NY,10014,03E,"Employees handling exposed, ready-to-eat foods without an acceptable protective barrier","452 HUDSON ST
NEW YORK, NY 10014
(40.731398, -74.006651)"
New York,B,6/19/18,GREEN STOP DELI INC,GREEN STOP DELI,1477 AMSTERDAM AVE,NEW YORK,NY,10027,06B,Potentially hazardous foods are not stored at safe temperatures,"1477 AMSTERDAM AVE
NEW YORK, NY 10027
(40.817488, -73.953271)"
New York,C,10/23/17,M A FOOD MARKET INC,M A FOOD MARKET,481 AMSTERDAM AVE,NEW YORK,NY,10024,08A,Potentially hazardous foods are being kept below 135?F during hot-holding (rare roast beef may be served at 130?F or above),"481 AMSTERDAM AVE
NEW YORK, NY 10024
(40.785847, -73.976366)"
New York,C,11/8/18,PIZZUCO MEAT MARKET INC,FLORENCE PRIME MEAT MKT,5 JONES ST,NEW YORK,NY,10014,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","5 JONES ST
NEW YORK, NY 10014
(40.732228, -74.001931)"
New York,C,12/3/18,PERRY&11TH STREET CORP,PERRY&11TH STREET,275 W 4TH ST,NEW YORK,NY,10014,03E,"Employees handling exposed, ready-to-eat foods without an acceptable protective barrier","275 W 4TH ST
NEW YORK, NY 10014
(40.735777, -74.003406)"
New York,C,7/9/18,SOHO GARDEN INC,SOHO GARDEN,40 PRINCE ST,NEW YORK,NY,10012,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","40 PRINCE ST
NEW YORK, NY 10012
(40.723233, -73.995393)"
New York,C,10/30/18,MORNINGSIDE SUPERMARKET CORP,MET FOODS,1316 AMSTERDAM AVE,NEW YORK,NY,10027,06A,Potentially hazardous foods are not cooled by an approved method where the product temperature can be reduced to 70?F or less within two hours and 41?F or less within an additional 4 hours,"1316 AMSTERDAM AVE
NEW YORK, NY 10027
(40.812259, -73.957088)"
New York,C,10/23/18,SISTERS DELI GROCERY CORP,SISTERS DELI GROCERY,1548 MADISON AVE,NEW YORK,NY,10029,04A,"Food contact equipment, utensils or conveyances for potentially hazardous foods:  contact surfaces unclean or not properly sanitized and likely to contribute to contamination","1548 MADISON AVE
NEW YORK, NY 10029
(40.792749, -73.950137)"
